Fakturanr.;Fakturadato;Forfallsdato;Kundenummer;Avdelingsnummer;Avdelingsnavn;Prosjektnummer;Prosjektleder Nummer;Beløp ekskl. mva;Valuta;Beløp inkl. mva;Betalt;Utestående;Purring;Purring Status;Purring Sist sendt;Purring Forfallsdato
10947.0;0004-07-31;0004-08-30;10001;;Avdeling;nan;;29400.0;NOK;36750.0;36750.0;0.0;;;;
10948.0;0004-07-31;0004-08-30;11046;;Avdeling;nan;;24610.0;NOK;30762.5;30762.5;0.0;;;;
10949.0;0004-07-31;0004-08-30;11018;;Avdeling;0003.73;;7500.0;NOK;9375.0;9375.0;0.0;;;;
10950.0;0004-07-31;0004-08-30;11087;;Avdeling;0004.40;;15600.0;NOK;19500.0;19500.0;0.0;;;;
10951.0;0004-07-31;0004-08-30;10772;;Avdeling;0000.75;;18750.0;NOK;23437.5;23437.5;0.0;;;;
10952.0;0004-07-31;0004-08-30;11046;;Avdeling;nan;;16120.0;NOK;20150.0;20150.0;0.0;1.0;Purring;0005-01-31;0005-02-14
10953.0;0004-07-31;0004-08-30;10890;;Avdeling;nan;;4600.0;NOK;5750.0;5750.0;0.0;;;;
10954.0;0004-07-31;0004-08-30;11028;;;nan;;40430.0;NOK;50537.5;50537.5;0.0;;;;
10955.0;0004-06-30;0004-06-30;10954;;Avdeling;nan;;-18900.0;NOK;-23625.0;0.0;-23625.0;;;;
10956.0;0004-07-31;0004-08-30;10409;;Avdeling;0004.35;;6300.0;NOK;7875.0;7875.0;0.0;;;;
10957.0;0004-07-31;0004-08-30;10858;;Avdeling;nan;;2300.0;NOK;2875.0;0.0;2875.0;;;;
10958.0;0004-07-31;0004-08-30;11064;;Avdeling;nan;;1350.0;NOK;1687.5;1687.5;0.0;;;;
10959.0;0004-07-31;0004-08-30;10937;;Avdeling;0002.80;;27580.0;NOK;34475.0;34475.0;0.0;;;;
10960.0;0004-07-31;0004-08-30;10858;;Avdeling;nan;;27810.0;NOK;34762.5;0.0;34762.5;;;;
10961.0;0004-07-31;0004-08-30;10361;;Avdeling;0001.30;;15300.8;NOK;19126.0;19126.0;0.0;;;;
10962.0;0004-07-31;0004-08-30;10361;;Avdeling;nan;;2940.0;NOK;3675.0;3675.0;0.0;;;;
10963.0;0004-07-31;0004-08-30;10635;;Avdeling;-001.44;;39200.0;NOK;49000.0;49000.0;0.0;;;;
10964.0;0004-07-31;0004-08-30;10991;;Avdeling;0003.51;;15900.0;NOK;19875.0;19875.0;0.0;;;;
10965.0;0004-07-31;0004-08-30;10436;;Avdeling;0003.70;;14850.0;NOK;18562.5;18562.5;0.0;;;;
10966.0;0004-07-31;0004-08-30;11049;;Avdeling;0004.01;;1250.0;NOK;1562.5;1562.5;0.0;;;;
10967.0;0004-07-31;0004-08-30;10463;;Avdeling;0004.10;;7800.0;NOK;9750.0;9750.0;0.0;;;;
10968.0;0004-07-31;0004-08-30;11061;;Avdeling;nan;;27300.0;NOK;34125.0;34125.0;0.0;;;;
10969.0;0004-07-31;0004-08-30;11068;;Avdeling;0004.18;;6500.0;NOK;8125.0;8125.0;0.0;;;;
10970.0;0004-07-31;0004-08-30;11081;;Avdeling;0004.31;;25200.0;NOK;31500.0;31500.0;0.0;;;;
10971.0;0004-07-31;0004-08-30;10984;;Avdeling;nan;;24450.0;NOK;30562.5;30562.5;0.0;;;;
10972.0;0004-07-31;0004-08-30;11085;;Avdeling;nan;;53200.0;NOK;66500.0;66500.0;0.0;;;;
10973.0;0004-07-31;0004-08-30;11088;;Avdeling;0004.37;;1630.4;NOK;2038.0;2038.0;0.0;;;;
10974.0;0004-07-31;0004-08-30;11089;;Avdeling;0004.36;;59942.8;NOK;74928.5;74928.5;0.0;;;;
10975.0;0004-07-31;0004-08-30;10847;;Avdeling;0004.39;;22852.8;NOK;28566.0;28566.0;0.0;;;;
10976.0;0004-07-31;0004-08-30;11092;;Avdeling;0004.41;;4187.2;NOK;5234.0;0.0;5234.0;;;;
10977.0;0004-05-31;0004-05-31;10858;;Avdeling;nan;;-2060.0;NOK;-2575.0;0.0;-2575.0;;;;
10978.0;0004-05-31;0004-05-31;10860;;Avdeling;nan;;-15450.0;NOK;-19312.5;0.0;-19312.5;;;;
10979.0;0004-08-30;0004-08-30;10648;;Avdeling;nan;;-19400.0;NOK;-24250.0;0.0;-24250.0;;;;
10980.0;0004-08-31;0004-08-31;10998;;Avdeling;nan;;-64300.0;NOK;-80375.0;0.0;-80375.0;;;;
10981.0;0004-08-31;0004-08-31;10819;;Avdeling;0001.45;;-1150.0;NOK;-1437.5;0.0;-1437.5;;;;
10982.0;0004-08-31;0004-08-31;10819;;Avdeling;nan;;-20530.0;NOK;-25662.5;0.0;-25662.5;;;;
10983.0;0004-07-31;0004-07-31;10006;;Avdeling;nan;;-15750.0;NOK;-19687.5;0.0;-19687.5;;;;
10984.0;0004-08-31;0004-09-30;10982;;Avdeling;nan;;27900.0;NOK;34875.0;34875.0;0.0;;;;
10985.0;0004-08-31;0004-09-30;10954;;Avdeling;nan;;32550.0;NOK;40687.5;40687.5;0.0;;;;
10986.0;0004-08-31;0004-09-30;11053;;Avdeling;0003.78;;60300.0;NOK;75375.0;75375.0;0.0;;;;
10987.0;0004-08-31;0004-10-15;10954;;Avdeling;nan;;2100.0;NOK;2625.0;2625.0;0.0;;;;
10988.0;0004-08-31;0004-09-30;10897;;Avdeling;nan;;89250.0;NOK;111562.5;111562.5;0.0;;;;
10989.0;0004-08-31;0004-09-30;11026;;Avdeling;0003.79;;115000.0;NOK;143750.0;143750.0;0.0;;;;
10990.0;0004-08-31;0004-09-30;10954;;Avdeling;nan;;69300.0;NOK;86625.0;86625.0;0.0;;;;
10991.0;0004-08-31;0004-09-30;10860;;Avdeling;0004.45;;31200.0;NOK;39000.0;39000.0;0.0;;;;
10992.0;0004-08-31;0004-09-30;10903;;Avdeling;0002.37;;23050.0;NOK;28812.5;28812.5;0.0;;;;
10993.0;0004-08-31;0004-09-30;10840;;Avdeling;0001.82;;2200.0;NOK;2750.0;2750.0;0.0;;;;
10994.0;0004-08-31;0004-09-30;10855;;Avdeling;nan;;5500.0;NOK;6875.0;6875.0;0.0;;;;
10995.0;0004-08-31;0004-09-30;10753;;Avdeling;nan;;2000.0;NOK;2500.0;2500.0;0.0;;;;
10996.0;0004-08-31;0004-10-15;10939;;Avdeling;nan;;8400.0;NOK;10500.0;10500.0;0.0;;;;
10997.0;0004-08-31;0004-09-30;10739;;Avdeling;0003.33;;5200.0;NOK;6500.0;6500.0;0.0;;;;
10998.0;0004-08-31;0004-09-30;10483;;Avdeling;nan;;139800.0;NOK;174750.0;174750.0;0.0;;;;
10999.0;0004-08-31;0004-09-30;11079;;Avdeling;0004.32;;381250.0;NOK;476562.5;476562.5;0.0;;;;
11000.0;0004-08-31;0004-09-30;11082;;Avdeling;nan;;2500.0;NOK;3125.0;3125.0;0.0;;;;
11001.0;0004-08-31;0004-09-30;11093;;Avdeling;0004.44;;6500.0;NOK;8125.0;0.0;8125.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
11002.0;0004-08-31;0004-09-30;10998;;;0004.46;;4800.0;NOK;6000.0;0.0;6000.0;0.0;Betalingspåminnelse;0004-11-09;0004-11-09
11003.0;0004-08-31;0004-09-30;11079;;Avdeling;nan;;1250.0;NOK;1562.5;1562.5;0.0;;;;
11004.0;0004-08-31;0004-10-15;10648;;Avdeling;nan;;6000.0;NOK;7500.0;7500.0;0.0;;;;
11005.0;0004-08-31;0004-09-30;10483;;Avdeling;nan;;9980.0;NOK;12475.0;12475.0;0.0;;;;
11006.0;0004-08-31;0004-09-30;10772;;Avdeling;0000.75;;28750.0;NOK;35937.5;35937.5;0.0;;;;
11007.0;0004-08-31;0004-09-30;10483;;Avdeling;nan;;3940.0;NOK;4925.0;0.0;4925.0;;;;
11008.0;0004-08-31;0004-09-30;10757;;;0000.74;;1200.0;NOK;1500.0;1500.0;0.0;;;;
11009.0;0004-08-31;0004-09-30;10890;;Avdeling;0001.91;;54100.0;NOK;67625.0;67625.0;0.0;;;;
11010.0;0004-08-31;0004-09-30;11046;;Avdeling;nan;;7300.0;NOK;9125.0;9125.0;0.0;1.0;Purring;0005-01-31;0005-02-14
11011.0;0004-08-31;0004-09-30;11028;;;nan;;301100.0;NOK;376375.0;376375.0;0.0;;;;
11012.0;0004-08-31;0004-09-30;11060;;Avdeling;0004.14;;61800.0;NOK;77250.0;77250.0;0.0;;;;
11013.0;0004-08-31;0004-09-30;10000;;Avdeling;nan;;14705.6;NOK;18382.0;18382.0;0.0;;;;
11014.0;0004-08-31;0004-09-30;10592;;Avdeling;0004.33;;15320.56;NOK;19150.7;19150.7;0.0;;;;
11015.0;0004-08-31;0004-09-30;10351;;Avdeling;0004.34;;86400.0;NOK;108000.0;108000.0;0.0;;;;
11016.0;0004-08-31;0004-09-30;11087;;Avdeling;0004.40;;98800.0;NOK;123500.0;0.0;123500.0;;;;
11017.0;0004-08-31;0004-09-30;11073;;Avdeling;0004.23;;1760.0;NOK;2200.0;2200.0;0.0;;;;
11018.0;0004-08-31;0004-09-30;11028;;;nan;;1901.44;NOK;2376.8;2376.8;0.0;;;;
11019.0;0004-09-01;0004-10-01;10361;;Avdeling;0001.30;;39235.6;NOK;49044.5;0.0;49044.5;;;;
11020.0;0004-09-01;0004-10-01;10475;;Avdeling;0001.27;;63900.0;NOK;79875.0;0.0;79875.0;;;;
11021.0;0004-09-01;0004-10-01;10437;;Avdeling;nan;;50783.6;NOK;63479.5;0.0;63479.5;;;;
11022.0;0004-09-01;0004-10-01;10811;;Avdeling;0001.33;;79010.0;NOK;98762.5;0.0;98762.5;;;;
11023.0;0004-09-01;0004-10-01;10885;;Avdeling;0001.13;;9600.0;NOK;12000.0;0.0;12000.0;;;;
11024.0;0004-09-01;0004-10-01;10361;;Avdeling;nan;;7980.0;NOK;9975.0;0.0;9975.0;;;;
11025.0;0004-09-01;0004-10-01;10858;;Avdeling;nan;;12600.0;NOK;15750.0;0.0;15750.0;;;;
11026.0;0004-09-01;0004-10-01;10858;;Avdeling;nan;;5630.0;NOK;7037.5;0.0;7037.5;;;;
11027.0;0004-09-01;0004-10-01;10858;;Avdeling;nan;;2060.0;NOK;2575.0;0.0;2575.0;;;;
11028.0;0004-09-01;0004-10-01;10909;;Avdeling;0002.41;;155100.0;NOK;193875.0;0.0;193875.0;;;;
11029.0;0004-09-01;0004-10-01;10913;;Avdeling;0002.43;;44800.0;NOK;56000.0;0.0;56000.0;;;;
11030.0;0004-09-01;0004-10-01;10937;;Avdeling;0002.80;;47560.0;NOK;59450.0;0.0;59450.0;;;;
11031.0;0004-09-01;0004-10-01;10949;;Avdeling;0002.82;;2200.0;NOK;2750.0;0.0;2750.0;;;;
11032.0;0004-09-01;0004-10-01;10951;;Avdeling;0002.84;;7800.0;NOK;9750.0;0.0;9750.0;;;;
11033.0;0004-09-01;0004-10-01;10984;;Avdeling;0003.19;;100650.0;NOK;125812.5;0.0;125812.5;;;;
11034.0;0004-09-01;0004-10-01;10991;;Avdeling;0003.51;;19400.0;NOK;24250.0;0.0;24250.0;;;;
11035.0;0004-09-01;0004-10-01;11033;;Avdeling;0003.59;;37200.0;NOK;46500.0;0.0;46500.0;;;;
11036.0;0004-09-01;0004-10-01;10657;;Avdeling;0003.67;;13700.0;NOK;17125.0;0.0;17125.0;;;;
11037.0;0004-09-01;0004-10-01;10858;;Avdeling;nan;;15450.0;NOK;19312.5;0.0;19312.5;;;;
11038.0;0004-09-01;0004-10-01;10860;;Avdeling;nan;;6900.0;NOK;8625.0;0.0;8625.0;;;;
11039.0;0004-09-01;0004-10-01;11038;;Avdeling;0003.86;;12800.0;NOK;16000.0;0.0;16000.0;;;;
11040.0;0004-09-01;0004-10-01;11094;;Avdeling;0003.95;;246600.0;NOK;308250.0;0.0;308250.0;;;;
11041.0;0004-09-01;0004-10-01;11049;;Avdeling;0004.01;;2500.0;NOK;3125.0;0.0;3125.0;;;;
11042.0;0004-09-01;0004-10-01;10463;;Avdeling;0004.10;;19500.0;NOK;24375.0;0.0;24375.0;;;;
11043.0;0004-09-01;0004-10-01;11061;;Avdeling;nan;;135250.0;NOK;169062.5;0.0;169062.5;;;;
11044.0;0004-09-01;0004-10-01;11064;;Avdeling;nan;;179550.0;NOK;224437.5;224437.5;0.0;;;;
11045.0;0004-09-01;0004-10-01;10858;;Avdeling;nan;;5510.0;NOK;6887.5;0.0;6887.5;;;;
11046.0;0004-09-01;0004-10-01;11090;;Avdeling;0004.25;;55200.0;NOK;69000.0;0.0;69000.0;;;;
11047.0;0004-09-01;0004-10-01;11081;;Avdeling;0004.31;;106800.0;NOK;133500.0;0.0;133500.0;;;;
11048.0;0004-09-01;0004-10-01;10984;;Avdeling;nan;;204600.0;NOK;255750.0;0.0;255750.0;;;;
11049.0;0004-09-01;0004-10-01;11085;;Avdeling;nan;;31400.0;NOK;39250.0;0.0;39250.0;;;;
11050.0;0004-08-31;0004-09-30;10936;;Avdeling;nan;;8500.0;NOK;10625.0;10625.0;0.0;;;;
11051.0;0004-08-31;0004-09-30;10510;;Avdeling;0000.92;;19590.4;NOK;24488.0;24488.0;0.0;;;;
11052.0;0004-08-31;0004-09-30;10436;;Avdeling;nan;;70800.0;NOK;88500.0;88500.0;0.0;;;;
11053.0;0004-08-31;0004-09-30;10436;;Avdeling;0003.70;;255450.0;NOK;319312.5;319312.5;0.0;;;;
11054.0;0004-08-31;0004-09-30;10524;;Avdeling;nan;;4500.0;NOK;5625.0;5625.0;0.0;;;;
11055.0;0004-08-31;0004-09-30;11056;;Avdeling;nan;;76900.0;NOK;96125.0;96125.0;0.0;;;;
11056.0;0004-08-31;0004-09-30;11077;;Avdeling;nan;;19100.0;NOK;23875.0;23875.0;0.0;;;;
11057.0;0004-08-31;0004-09-30;11095;;Avdeling;nan;;165600.0;NOK;207000.0;207000.0;0.0;;;;
11058.0;0004-09-01;0004-09-01;10361;;Avdeling;0001.30;;-39235.6;NOK;-49044.5;0.0;-49044.5;;;;
11059.0;0004-09-01;0004-09-01;10475;;Avdeling;0001.27;;-63900.0;NOK;-79875.0;0.0;-79875.0;;;;
11060.0;0004-09-01;0004-09-01;10437;;Avdeling;nan;;-50783.6;NOK;-63479.5;0.0;-63479.5;;;;
11061.0;0004-09-01;0004-09-01;10811;;Avdeling;0001.33;;-79010.0;NOK;-98762.5;0.0;-98762.5;;;;
11062.0;0004-09-01;0004-09-01;10885;;Avdeling;0001.13;;-9600.0;NOK;-12000.0;0.0;-12000.0;;;;
11063.0;0004-09-01;0004-09-01;10361;;Avdeling;nan;;-7980.0;NOK;-9975.0;0.0;-9975.0;;;;
11064.0;0004-09-01;0004-09-01;10858;;Avdeling;nan;;-12600.0;NOK;-15750.0;0.0;-15750.0;;;;
11065.0;0004-09-01;0004-09-01;10858;;Avdeling;nan;;-5630.0;NOK;-7037.5;0.0;-7037.5;;;;
11066.0;0004-09-01;0004-09-01;10858;;Avdeling;nan;;-2060.0;NOK;-2575.0;0.0;-2575.0;;;;
11067.0;0004-09-01;0004-09-01;10909;;Avdeling;0002.41;;-155100.0;NOK;-193875.0;0.0;-193875.0;;;;
11068.0;0004-09-01;0004-09-01;10913;;Avdeling;0002.43;;-44800.0;NOK;-56000.0;0.0;-56000.0;;;;
11069.0;0004-09-01;0004-09-01;10937;;Avdeling;0002.80;;-47560.0;NOK;-59450.0;0.0;-59450.0;;;;
11070.0;0004-09-01;0004-09-01;10949;;Avdeling;0002.82;;-2200.0;NOK;-2750.0;0.0;-2750.0;;;;
11071.0;0004-09-01;0004-09-01;10951;;Avdeling;0002.84;;-7800.0;NOK;-9750.0;0.0;-9750.0;;;;
11072.0;0004-09-01;0004-09-01;10984;;Avdeling;0003.19;;-100650.0;NOK;-125812.5;0.0;-125812.5;;;;
11073.0;0004-09-01;0004-09-01;10991;;Avdeling;0003.51;;-19400.0;NOK;-24250.0;0.0;-24250.0;;;;
11074.0;0004-09-01;0004-09-01;11033;;Avdeling;0003.59;;-37200.0;NOK;-46500.0;0.0;-46500.0;;;;
11075.0;0004-09-01;0004-09-01;10657;;Avdeling;0003.67;;-13700.0;NOK;-17125.0;0.0;-17125.0;;;;
11076.0;0004-09-01;0004-09-01;10858;;Avdeling;nan;;-15450.0;NOK;-19312.5;0.0;-19312.5;;;;
11077.0;0004-09-01;0004-09-01;10860;;Avdeling;nan;;-6900.0;NOK;-8625.0;0.0;-8625.0;;;;
11078.0;0004-09-01;0004-09-01;11038;;Avdeling;0003.86;;-12800.0;NOK;-16000.0;0.0;-16000.0;;;;
11079.0;0004-09-01;0004-09-01;11094;;Avdeling;0003.95;;-246600.0;NOK;-308250.0;0.0;-308250.0;;;;
11080.0;0004-09-01;0004-09-01;11049;;Avdeling;0004.01;;-2500.0;NOK;-3125.0;0.0;-3125.0;;;;
11081.0;0004-09-01;0004-09-01;10463;;Avdeling;0004.10;;-19500.0;NOK;-24375.0;0.0;-24375.0;;;;
11082.0;0004-09-01;0004-09-01;11061;;Avdeling;nan;;-135250.0;NOK;-169062.5;0.0;-169062.5;;;;
11083.0;0004-09-01;0004-09-01;11064;;Avdeling;nan;;-179550.0;NOK;-224437.5;0.0;-224437.5;;;;
11084.0;0004-09-01;0004-09-01;10858;;Avdeling;nan;;-5510.0;NOK;-6887.5;0.0;-6887.5;;;;
11085.0;0004-09-01;0004-09-01;11090;;Avdeling;0004.25;;-55200.0;NOK;-69000.0;0.0;-69000.0;;;;
11086.0;0004-09-01;0004-09-01;11081;;Avdeling;0004.31;;-106800.0;NOK;-133500.0;0.0;-133500.0;;;;
11087.0;0004-09-01;0004-09-01;10984;;Avdeling;nan;;-204600.0;NOK;-255750.0;0.0;-255750.0;;;;
11088.0;0004-09-01;0004-09-01;11085;;Avdeling;nan;;-31400.0;NOK;-39250.0;0.0;-39250.0;;;;
11089.0;0004-08-31;0004-09-30;10361;;Avdeling;0001.30;;39235.6;NOK;49044.5;49044.5;0.0;;;;
11090.0;0004-08-31;0004-09-30;10475;;Avdeling;0001.27;;63900.0;NOK;79875.0;79875.0;0.0;;;;
11091.0;0004-08-31;0004-09-30;10885;;Avdeling;0001.13;;9600.0;NOK;12000.0;12000.0;0.0;;;;
11092.0;0004-08-31;0004-09-30;10437;;Avdeling;nan;;50783.6;NOK;63479.5;63479.5;0.0;;;;
11093.0;0004-08-31;0004-09-30;10811;;Avdeling;0001.33;;79010.0;NOK;98762.5;98762.5;0.0;;;;
11094.0;0004-08-31;0004-09-30;10361;;Avdeling;nan;;7980.0;NOK;9975.0;9975.0;0.0;;;;
11095.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;12600.0;NOK;15750.0;0.0;15750.0;;;;
11096.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;5630.0;NOK;7037.5;7037.5;0.0;;;;
11097.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;2060.0;NOK;2575.0;0.0;2575.0;;;;
11098.0;0004-08-31;0004-09-30;10909;;Avdeling;0002.41;;155100.0;NOK;193875.0;193875.0;0.0;;;;
11099.0;0004-08-31;0004-09-30;10913;;Avdeling;0002.43;;44800.0;NOK;56000.0;56000.0;0.0;;;;
11100.0;0004-08-31;0004-09-30;10937;;Avdeling;0002.80;;47560.0;NOK;59450.0;59450.0;0.0;;;;
11101.0;0004-08-31;0004-09-30;10949;;Avdeling;0002.82;;2200.0;NOK;2750.0;2750.0;0.0;;;;
11102.0;0004-08-31;0004-09-30;10951;;Avdeling;0002.84;;7800.0;NOK;9750.0;9750.0;0.0;;;;
11103.0;0004-08-31;0004-09-30;10984;;Avdeling;0003.19;;100650.0;NOK;125812.5;125812.5;0.0;;;;
11104.0;0004-08-31;0004-09-30;10991;;Avdeling;0003.51;;19400.0;NOK;24250.0;24250.0;0.0;;;;
11105.0;0004-08-31;0004-09-30;11033;;Avdeling;0003.59;;37200.0;NOK;46500.0;0.0;46500.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
11106.0;0004-08-31;0004-09-30;10657;;Avdeling;0003.67;;13700.0;NOK;17125.0;17125.0;0.0;;;;
11107.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;15450.0;NOK;19312.5;19312.5;0.0;;;;
11108.0;0004-08-31;0004-09-30;10860;;Avdeling;nan;;6900.0;NOK;8625.0;8625.0;0.0;;;;
11109.0;0004-08-31;0004-09-30;11038;;Avdeling;0003.86;;12800.0;NOK;16000.0;16000.0;0.0;;;;
11110.0;0004-08-31;0004-09-30;11049;;Avdeling;0004.01;;2500.0;NOK;3125.0;3125.0;0.0;;;;
11111.0;0004-08-31;0004-09-30;10463;;Avdeling;0004.10;;19500.0;NOK;24375.0;24375.0;0.0;;;;
11112.0;0004-08-31;0004-09-30;11061;;Avdeling;nan;;135250.0;NOK;169062.5;169062.5;0.0;;;;
11113.0;0004-08-31;0004-09-30;11064;;Avdeling;nan;;179550.0;NOK;224437.5;0.0;224437.5;;;;
11114.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;5510.0;NOK;6887.5;6887.5;0.0;;;;
11115.0;0004-08-31;0004-09-30;11090;;Avdeling;0004.25;;55200.0;NOK;69000.0;69000.0;0.0;;;;
11116.0;0004-08-31;0004-09-30;11081;;Avdeling;0004.31;;106800.0;NOK;133500.0;133500.0;0.0;;;;
11117.0;0004-08-31;0004-09-30;10984;;Avdeling;nan;;204600.0;NOK;255750.0;255750.0;0.0;;;;
11118.0;0004-08-31;0004-09-30;11085;;Avdeling;nan;;31400.0;NOK;39250.0;39250.0;0.0;;;;
11119.0;0004-08-31;0004-09-30;10648;;Avdeling;nan;;15650.0;NOK;19562.5;19562.5;0.0;;;;
11120.0;0004-08-31;0004-09-30;11096;;Avdeling;0004.47;;13500.0;NOK;16875.0;16875.0;0.0;;;;
11121.0;0004-08-31;0004-09-30;10006;;Avdeling;nan;;15750.0;NOK;19687.5;0.0;19687.5;;;;
11122.0;0004-08-31;0004-09-30;10927;;Avdeling;0004.42;;31783.2;NOK;39729.0;39729.0;0.0;;;;
11123.0;0004-08-31;0004-09-30;11025;;Avdeling;nan;;27500.0;NOK;34375.0;34375.0;0.0;;;;
11124.0;0004-08-31;0004-09-30;10858;;Avdeling;nan;;5170.0;NOK;6462.5;6462.5;0.0;;;;
11125.0;0004-08-31;0004-09-30;10001;;Avdeling;nan;;52520.0;NOK;65650.0;65650.0;0.0;;;;
11126.0;0004-08-31;0004-09-30;11046;;Avdeling;nan;;126500.0;NOK;158125.0;158125.0;0.0;;;;
11127.0;0004-08-31;0004-09-30;11094;;Avdeling;0003.95;;246600.0;NOK;308250.0;0.0;308250.0;;;;
11128.0;0004-08-31;0004-08-31;11087;;Avdeling;0004.40;;-98800.0;NOK;-123500.0;0.0;-123500.0;;;;
11129.0;0004-08-31;0004-10-30;11087;;Avdeling;0004.40;;49400.0;NOK;61750.0;61750.0;0.0;;;;
11130.0;0004-08-31;0004-09-30;10735;;Avdeling;0002.10;;6800.0;NOK;8500.0;8500.0;0.0;;;;
11131.0;0004-08-31;0004-10-15;10998;;Avdeling;nan;;33000.0;NOK;41250.0;0.0;41250.0;;;;
11132.0;0004-08-31;0004-08-31;10483;;Avdeling;nan;;-3940.0;NOK;-4925.0;0.0;-4925.0;;;;
11133.0;0004-08-31;0004-09-30;11015;;Avdeling;nan;;3940.0;NOK;4925.0;4925.0;0.0;;;;
11134.0;0004-07-31;0004-07-31;11092;;Avdeling;0004.41;;-4187.2;NOK;-5234.0;0.0;-5234.0;;;;
11135.0;0004-08-31;0004-09-30;11100;;Avdeling;0004.41;;4187.2;NOK;5234.0;5234.0;0.0;;;;
11136.0;0004-09-30;0004-10-30;10009;;Avdeling;0004.53;;38400.0;NOK;48000.0;48000.0;0.0;;;;
11137.0;0004-09-30;0004-10-30;11096;;Avdeling;0004.47;;32400.0;NOK;40500.0;40500.0;0.0;;;;
11138.0;0004-09-30;0004-10-30;10648;;Avdeling;nan;;13200.0;NOK;16500.0;16500.0;0.0;;;;
11139.0;0004-09-30;0004-10-30;11025;;Avdeling;nan;;34100.0;NOK;42625.0;42625.0;0.0;;;;
11140.0;0004-09-30;0004-10-30;10571;;;0004.43;;204300.0;NOK;255375.0;0.0;255375.0;;;;
11141.0;0004-09-30;0004-10-30;10849;;Avdeling;0001.43;;2940.0;NOK;3675.0;3675.0;0.0;;;;
11142.0;0004-09-30;0004-10-30;11046;;Avdeling;nan;;29210.0;NOK;36512.5;36512.5;0.0;;;;
11143.0;0004-09-30;0004-10-30;10858;;Avdeling;nan;;14775.0;NOK;18468.76;18468.76;0.0;;;;
11144.0;0004-09-30;0004-10-30;10001;;Avdeling;nan;;3150.0;NOK;3937.5;3937.5;0.0;;;;
11145.0;0004-09-30;0004-10-30;10001;;Avdeling;nan;;2100.0;NOK;2625.0;2625.0;0.0;;;;
11146.0;0004-09-30;0004-10-30;10158;;Avdeling;nan;;7450.0;NOK;9312.5;9312.5;0.0;;;;
11147.0;0004-09-30;0004-10-30;11101;;Avdeling;0004.48;;5200.0;NOK;6500.0;6768.0;-268.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
11148.0;0004-09-30;0004-10-30;11026;;Avdeling;0003.79;;113850.0;NOK;142312.5;142312.5;0.0;;;;
11149.0;0004-09-30;0004-10-30;10897;;Avdeling;nan;;55200.0;NOK;69000.0;69000.0;0.0;;;;
11150.0;0004-09-30;0004-11-14;10954;;Avdeling;nan;;85050.0;NOK;106312.5;106312.5;0.0;;;;
11151.0;0004-09-30;0004-11-14;10954;;Avdeling;nan;;4200.0;NOK;5250.0;5250.0;0.0;;;;
11152.0;0004-09-30;0004-09-30;10858;;Avdeling;nan;;-2300.0;NOK;-2875.0;0.0;-2875.0;;;;
11153.0;0004-09-30;0004-09-30;10858;;Avdeling;nan;;-27810.0;NOK;-34762.5;0.0;-34762.5;;;;
11154.0;0004-09-30;0004-09-30;10858;;Avdeling;nan;;-12600.0;NOK;-15750.0;0.0;-15750.0;;;;
11155.0;0004-09-30;0004-09-30;10858;;Avdeling;nan;;-2060.0;NOK;-2575.0;0.0;-2575.0;;;;
11156.0;0004-09-30;0004-10-30;10695;;Avdeling;-001.66;;2200.0;NOK;2750.0;2750.0;0.0;;;;
11157.0;0004-09-30;0004-10-30;10954;;Avdeling;nan;;16800.0;NOK;21000.0;21000.0;0.0;;;;
11158.0;0004-09-30;0004-10-30;11098;;Avdeling;0004.50;;52800.0;NOK;66000.0;66000.0;0.0;;;;
11159.0;0004-09-30;0004-10-30;10847;;Avdeling;0004.39;;67600.0;NOK;84500.0;84500.0;0.0;;;;
11160.0;0004-09-30;0004-10-30;11089;;Avdeling;0004.36;;297750.0;NOK;372187.5;372187.5;0.0;;;;
11161.0;0004-09-30;0004-10-30;11081;;Avdeling;0004.31;;315600.0;NOK;394500.0;394500.0;0.0;;;;
11162.0;0004-09-30;0004-10-30;11090;;Avdeling;0004.25;;99600.0;NOK;124500.0;124500.0;0.0;;;;
11163.0;0004-09-30;0004-10-30;10463;;Avdeling;0004.10;;7800.0;NOK;9750.0;9750.0;0.0;;;;
11164.0;0004-09-30;0004-10-30;11049;;Avdeling;0004.01;;6250.0;NOK;7812.5;7812.5;0.0;;;;
11165.0;0004-09-30;0004-10-30;11094;;Avdeling;0003.95;;246600.0;NOK;308250.0;308250.0;0.0;;;;
11166.0;0004-09-30;0004-10-30;11038;;Avdeling;0003.86;;2100.0;NOK;2625.0;2625.0;0.0;;;;
11167.0;0004-09-30;0004-10-30;11033;;Avdeling;0003.59;;18000.0;NOK;22500.0;0.0;22500.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
11168.0;0004-09-30;0004-10-30;10984;;Avdeling;0003.19;;88800.0;NOK;111000.0;111000.0;0.0;;;;
